blue_champion,red_champion,blue_wr,games_count,lane
Shen,Vladimir,0.0,1,mid
Sion,Chogath,0.0,1,mid
Sion,Mel,0.5,2,mid
Sivir,Sylas,0.0,1,mid
Smolder,Ahri,0.0,1,mid
Smolder,Fizz,0.5,2,mid
Smolder,Leblanc,1.0,1,mid
Smolder,Xerath,1.0,1,mid
Swain,Ahri,1.0,1,mid
Swain,Leblanc,1.0,1,mid
Swain,Lux,0.0,1,mid
Swain,Mel,1.0,1,mid
Swain,Yone,1.0,1,mid
Sylas,Ahri,0.2,5,mid
Sylas,Akali,0.5,2,mid
Sylas,Akshan,1.0,2,mid
Sylas,Annie,0.0,1,mid
Sylas,AurelionSol,0.5,2,mid
Sylas,Briar,1.0,1,mid
Sylas,Diana,0.3333333333333333,3,mid
Sylas,Ekko,1.0,1,mid
Sylas,Fizz,0.0,1,mid
Sylas,Hwei,1.0,1,mid
Sylas,Katarina,0.0,1,mid
Sylas,Leblanc,1.0,1,mid
Sylas,Lux,0.0,2,mid
Sylas,Malzahar,0.5,2,mid
Sylas,Naafiri,1.0,1,mid
Sylas,Ryze,0.0,2,mid
Sylas,Syndra,1.0,1,mid
Sylas,Veigar,0.0,3,mid
Sylas,Yone,0.5,2,mid
Sylas,Zed,0.0,1,mid
Syndra,Akali,1.0,1,mid
Syndra,Annie,1.0,1,mid
Syndra,Chogath,0.0,1,mid
Syndra,Diana,1.0,1,mid
Syndra,Fizz,0.5,2,mid
Syndra,Heimerdinger,1.0,1,mid
Syndra,Kaisa,1.0,1,mid
Syndra,Katarina,1.0,1,mid
Syndra,Lissandra,1.0,1,mid
Syndra,MissFortune,0.0,1,mid
Syndra,Naafiri,0.0,2,mid
Syndra,Orianna,0.0,2,mid
Syndra,Sylas,1.0,1,mid
Syndra,Xerath,0.0,1,mid
Syndra,Yone,0.0,1,mid
Syndra,Ziggs,1.0,1,mid
Taliyah,Akali,1.0,1,mid
Taliyah,Irelia,0.0,1,mid
Taliyah,Ryze,1.0,1,mid
Taliyah,Velkoz,0.0,1,mid
Taliyah,Yasuo,0.0,1,mid
Talon,Ahri,0.0,1,mid
Talon,Galio,1.0,1,mid
Talon,Lux,0.0,1,mid
Talon,Malphite,0.0,1,mid
Talon,Mel,1.0,1,mid
Talon,Qiyana,1.0,1,mid
Teemo,Ahri,1.0,1,mid
Teemo,AurelionSol,0.0,1,mid
Teemo,Irelia,0.0,1,mid
Teemo,Lissandra,0.0,1,mid
Teemo,Malzahar,0.0,1,mid
Teemo,Veigar,1.0,2,mid
Thresh,Yasuo,1.0,1,mid
Tristana,Annie,1.0,1,mid
Tristana,Ekko,0.0,1,mid
Tristana,Hwei,0.0,1,mid
Tristana,Naafiri,0.0,2,mid
Tristana,Yasuo,1.0,1,mid
Tryndamere,Mel,0.0,1,mid
Tryndamere,MissFortune,0.0,1,mid
TwistedFate,Ahri,0.0,1,mid
TwistedFate,Annie,1.0,1,mid
TwistedFate,Diana,0.0,1,mid
TwistedFate,Katarina,0.0,1,mid
Twitch,Diana,0.0,1,mid
Twitch,Leblanc,1.0,1,mid
Twitch,Syndra,0.0,1,mid
Varus,Akali,0.0,1,mid
Varus,Ryze,0.0,1,mid
Varus,Syndra,0.0,1,mid
Veigar,Ahri,0.3333333333333333,3,mid
Veigar,Akali,1.0,1,mid
Veigar,Anivia,0.5,2,mid
Veigar,AurelionSol,0.5,2,mid
Veigar,Aurora,0.0,1,mid
Veigar,Briar,1.0,1,mid
Veigar,Cassiopeia,1.0,1,mid
Veigar,Diana,0.0,1,mid
Veigar,Ekko,0.6666666666666666,3,mid
Veigar,Ezreal,1.0,2,mid
Veigar,Fizz,0.5454545454545454,11,mid
Veigar,Galio,0.0,1,mid
Veigar,Heimerdinger,0.0,1,mid
Veigar,Katarina,0.14285714285714285,7,mid
Veigar,KogMaw,0.0,1,mid
Veigar,Lissandra,0.0,1,mid
Veigar,Lux,1.0,2,mid
Veigar,Malzahar,0.5,4,mid
Veigar,Mel,0.0,1,mid
Veigar,MissFortune,0.0,1,mid
Veigar,Morgana,0.0,1,mid
Veigar,Naafiri,0.0,1,mid
Veigar,Orianna,0.0,1,mid
Veigar,Qiyana,1.0,1,mid
Veigar,Ryze,0.0,1,mid
Veigar,Swain,0.0,1,mid
Veigar,Sylas,0.3333333333333333,3,mid
Veigar,Syndra,1.0,1,mid
Veigar,Taliyah,1.0,1,mid
Veigar,Talon,1.0,2,mid
Veigar,Teemo,1.0,1,mid
Veigar,Trundle,0.0,1,mid
Veigar,Velkoz,0.0,1,mid
Veigar,Vex,1.0,3,mid
Veigar,Vladimir,0.0,1,mid
Veigar,Xerath,0.5,2,mid
Veigar,Yasuo,0.4444444444444444,9,mid
Veigar,Yone,0.5,6,mid
Veigar,Zed,0.6,5,mid
Veigar,Zoe,0.0,1,mid
Velkoz,Ahri,1.0,1,mid
Velkoz,Azir,1.0,2,mid
Velkoz,Irelia,0.0,1,mid
Velkoz,Lux,1.0,1,mid
Velkoz,Veigar,1.0,1,mid
Velkoz,Yasuo,0.3333333333333333,3,mid
Velkoz,Zed,1.0,1,mid
Vex,Ahri,0.3333333333333333,3,mid
Vex,Akali,0.5,6,mid
Vex,Aurora,0.0,1,mid
Vex,Azir,0.0,1,mid
Vex,Diana,1.0,1,mid
Vex,Fizz,0.0,1,mid
Vex,Leblanc,0.0,1,mid
Vex,Lissandra,1.0,1,mid
Vex,Lux,0.0,1,mid
Vex,Malzahar,0.0,1,mid
Vex,Mel,0.5,2,mid
Vex,MonkeyKing,1.0,1,mid
Vex,Morgana,0.0,1,mid
Vex,Ryze,0.0,1,mid
Vex,Sylas,1.0,1,mid
Vex,Syndra,1.0,1,mid
Vex,TwistedFate,1.0,1,mid
Vex,Vayne,0.0,1,mid
Vex,Veigar,0.5,2,mid
Vex,Viktor,0.0,1,mid
Vex,Vladimir,1.0,1,mid
Vex,Xerath,0.0,1,mid
Vex,Yasuo,0.4,5,mid
Vex,Yone,0.75,4,mid
Vex,Zed,0.5,2,mid
Viktor,Ahri,1.0,1,mid
Viktor,Akali,1.0,1,mid
Viktor,Cassiopeia,0.0,1,mid
Viktor,Garen,1.0,1,mid
Viktor,Kassadin,0.0,2,mid
Viktor,Katarina,0.0,1,mid
Viktor,Naafiri,0.0,1,mid
Viktor,Veigar,1.0,1,mid
Viktor,Vex,0.0,1,mid
Vladimir,Ahri,1.0,1,mid
Vladimir,Akali,0.0,1,mid
Vladimir,Akshan,0.0,1,mid
Vladimir,Brand,0.0,2,mid
Vladimir,Lissandra,0.0,1,mid
Vladimir,Lux,0.5,2,mid
Vladimir,Mel,1.0,1,mid
Vladimir,Naafiri,1.0,1,mid
Vladimir,Qiyana,1.0,1,mid
Vladimir,Ryze,0.0,1,mid
Vladimir,Yasuo,1.0,1,mid
Vladimir,Yunara,0.0,1,mid
Volibear,Yasuo,0.0,1,mid
Xayah,Anivia,0.0,1,mid
Xayah,Xerath,0.0,1,mid
Xerath,Ahri,0.0,1,mid
Xerath,Akali,0.4,5,mid
Xerath,Fizz,0.5,2,mid
Xerath,Heimerdinger,0.0,1,mid
Xerath,Malzahar,0.5,4,mid
Xerath,Mel,0.5,2,mid
Xerath,Naafiri,1.0,1,mid
Xerath,Nasus,0.0,1,mid
Xerath,Orianna,1.0,2,mid
Xerath,Qiyana,1.0,1,mid
Xerath,Quinn,0.0,1,mid
Xerath,Veigar,1.0,1,mid
Xerath,Vex,0.0,1,mid
Xerath,Yasuo,1.0,1,mid
Xerath,Yone,0.0,1,mid
Xerath,Zed,1.0,2,mid
Xerath,Zoe,0.0,2,mid
Yasuo,Ahri,0.9,10,mid
Yasuo,Akali,0.4444444444444444,9,mid
Yasuo,Annie,0.0,1,mid
Yasuo,AurelionSol,0.5,2,mid
Yasuo,Aurora,0.0,1,mid
Yasuo,Cassiopeia,0.0,2,mid
Yasuo,Chogath,0.0,1,mid
Yasuo,Corki,1.0,1,mid
Yasuo,Diana,0.4,5,mid
Yasuo,Ezreal,1.0,1,mid
Yasuo,Fizz,1.0,3,mid
Yasuo,Galio,0.4,5,mid
Yasuo,Irelia,0.0,2,mid
Yasuo,Jayce,1.0,1,mid
Yasuo,Kaisa,0.0,1,mid
Yasuo,Kassadin,0.0,1,mid
Yasuo,Katarina,0.16666666666666666,6,mid
Yasuo,Kayle,1.0,1,mid
Yasuo,Kennen,1.0,1,mid
Yasuo,Leblanc,0.0,2,mid
Yasuo,Lissandra,0.5,4,mid
Yasuo,Lux,1.0,2,mid
Yasuo,Malphite,0.0,1,mid
Yasuo,Malzahar,0.0,1,mid
Yasuo,Mel,0.4,10,mid
Yasuo,Naafiri,0.3333333333333333,6,mid
Yasuo,Nasus,0.0,1,mid
Yasuo,Nunu,1.0,1,mid
Yasuo,Orianna,0.0,1,mid
Yasuo,Ornn,1.0,1,mid
Yasuo,Pyke,0.0,1,mid
Yasuo,Qiyana,1.0,2,mid
Yasuo,Quinn,1.0,1,mid
Yasuo,Renekton,0.0,1,mid
Yasuo,Seraphine,0.0,1,mid
Yasuo,Sion,1.0,1,mid
Yasuo,Smolder,0.0,1,mid
Yasuo,Swain,0.0,1,mid
Yasuo,Sylas,0.5,6,mid
Yasuo,Syndra,1.0,1,mid
Yasuo,Veigar,0.6666666666666666,12,mid
Yasuo,Velkoz,0.0,1,mid
Yasuo,Vex,0.6666666666666666,3,mid
Yasuo,Viktor,0.0,3,mid
Yasuo,Xerath,0.0,2,mid
Yasuo,Yone,0.5,14,mid
Yasuo,Zed,0.5555555555555556,9,mid
Yasuo,Zoe,0.8,5,mid
Yone,Ahri,0.5,4,mid
Yone,Akali,0.6666666666666666,6,mid
Yone,Akshan,0.0,2,mid
Yone,Annie,0.5,2,mid
Yone,Brand,0.0,3,mid
Yone,Chogath,0.0,1,mid
Yone,Diana,0.6666666666666666,3,mid
Yone,Draven,0.0,1,mid
Yone,Ekko,1.0,1,mid
Yone,Fizz,1.0,1,mid
Yone,Galio,0.5,2,mid
Yone,Hwei,0.0,1,mid
Yone,Irelia,0.0,1,mid
Yone,Jinx,1.0,1,mid
Yone,Kassadin,0.0,1,mid
Yone,Katarina,0.3333333333333333,3,mid
Yone,Leblanc,0.5,2,mid
Yone,Malphite,0.0,1,mid
Yone,Malzahar,0.0,1,mid
Yone,Mel,0.3333333333333333,9,mid
Yone,Naafiri,0.42857142857142855,7,mid
Yone,Neeko,0.0,2,mid
Yone,Orianna,1.0,1,mid
Yone,Senna,1.0,1,mid
Yone,Sylas,0.0,1,mid
Yone,Veigar,0.5714285714285714,7,mid
Yone,Velkoz,0.0,1,mid
Yone,Vex,1.0,2,mid
Yone,Vladimir,1.0,1,mid
Yone,Xerath,0.0,3,mid
Yone,Yasuo,0.36363636363636365,11,mid
Yone,Zed,0.25,4,mid
Yone,Ziggs,1.0,1,mid
Yorick,Leblanc,0.0,1,mid
Yunara,Mel,0.0,1,mid
Zaahen,Zed,1.0,1,mid
Zed,Ahri,0.25,4,mid
Zed,Akali,1.0,2,mid
Zed,Akshan,0.5,2,mid
Zed,Annie,0.0,1,mid
Zed,AurelionSol,1.0,1,mid
Zed,Diana,0.0,1,mid
Zed,Ekko,0.6666666666666666,3,mid
Zed,Fizz,0.0,2,mid
Zed,Gragas,1.0,1,mid
Zed,Irelia,0.5,2,mid
Zed,Jhin,0.0,1,mid
Zed,Kassadin,1.0,1,mid
Zed,Leblanc,0.0,1,mid
Zed,Lissandra,1.0,1,mid
Zed,Lux,0.6666666666666666,3,mid
Zed,Malphite,1.0,1,mid
Zed,Malzahar,0.3333333333333333,3,mid
Zed,Mel,0.0,3,mid
Zed,Naafiri,0.0,1,mid
Zed,Sylas,0.0,1,mid
Zed,Talon,0.0,1,mid
Zed,Teemo,1.0,1,mid
Zed,Veigar,0.4,5,mid
Zed,Vex,1.0,1,mid
Zed,Vladimir,0.5,2,mid
Zed,Yasuo,0.25,8,mid
Zed,Yone,0.0,2,mid
Zed,Ziggs,0.0,1,mid
Zed,Zoe,0.0,1,mid
Ziggs,AurelionSol,1.0,1,mid
Ziggs,Ekko,1.0,1,mid
Ziggs,Malphite,1.0,2,mid
Ziggs,Veigar,0.0,1,mid
Ziggs,Vex,1.0,1,mid
Ziggs,Yone,0.6666666666666666,3,mid
Zoe,Ahri,0.5,2,mid
Zoe,Akali,0.0,2,mid
Zoe,Akshan,0.5,2,mid
Zoe,Ashe,0.0,1,mid
Zoe,Diana,1.0,1,mid
Zoe,Ekko,0.0,1,mid
Zoe,Irelia,0.0,2,mid
Zoe,Leblanc,1.0,1,mid
Zoe,Mel,1.0,1,mid
Zoe,Neeko,1.0,1,mid
Zoe,Veigar,0.3333333333333333,3,mid
Zoe,Vex,0.0,1,mid
Zyra,Ahri,0.0,1,mid
Zyra,Akali,0.0,1,mid
Zyra,Fizz,1.0,1,mid
Zyra,Leblanc,0.0,1,mid
Zyra,Talon,1.0,1,mid
Akali,Kaisa,0.0,1,adc
Akshan,Caitlyn,0.0,1,adc
Akshan,Samira,1.0,1,adc
Annie,Ashe,0.0,1,adc
Aphelios,Ashe,0.5,2,adc
Aphelios,Caitlyn,0.4,5,adc
Aphelios,Draven,0.0,2,adc
Aphelios,Jhin,0.3333333333333333,3,adc
Aphelios,Jinx,0.0,1,adc
Aphelios,Kaisa,1.0,2,adc
Aphelios,Lucian,0.0,1,adc
Aphelios,MissFortune,1.0,1,adc
Aphelios,Sivir,0.0,1,adc
Aphelios,Tristana,0.0,2,adc
Aphelios,Twitch,0.0,1,adc
Aphelios,Vayne,1.0,1,adc
Aphelios,Veigar,0.0,1,adc
Aphelios,Xayah,0.0,1,adc
Ashe,Akshan,1.0,1,adc
Ashe,Aphelios,0.0,1,adc
Ashe,Caitlyn,0.5454545454545454,11,adc
Ashe,Ezreal,0.5,8,adc
Ashe,Jhin,0.5714285714285714,7,adc
Ashe,Jinx,0.6666666666666666,6,adc
Ashe,Kaisa,0.5555555555555556,9,adc
Ashe,Lucian,0.6666666666666666,3,adc
Ashe,Mel,0.0,2,adc
Ashe,MissFortune,0.3888888888888889,18,adc
Ashe,Nautilus,0.0,1,adc
Ashe,Nilah,1.0,1,adc
Ashe,Quinn,1.0,1,adc
Ashe,Samira,0.6666666666666666,3,adc
Ashe,Sivir,1.0,1,adc
Ashe,Smolder,0.0,3,adc
Ashe,Tristana,0.14285714285714285,7,adc
Ashe,Twitch,0.3333333333333333,3,adc
Ashe,Varus,0.0,1,adc
Ashe,Vayne,0.5,2,adc
Ashe,Veigar,0.0,1,adc
Ashe,Xayah,1.0,2,adc
Ashe,Xerath,0.0,1,adc
Ashe,Yasuo,0.0,1,adc
Ashe,Yunara,0.0,1,adc
Bard,Caitlyn,0.0,1,adc
Blitzcrank,Ashe,0.0,1,adc
Brand,Ashe,1.0,1,adc
Brand,Caitlyn,1.0,1,adc
Brand,MissFortune,0.0,1,adc
Brand,Smolder,0.0,1,adc
Caitlyn,Aphelios,0.0,3,adc
Caitlyn,Ashe,0.6875,16,adc
Caitlyn,Brand,0.0,1,adc
Caitlyn,Corki,0.5,2,adc
Caitlyn,Draven,1.0,3,adc
Caitlyn,Ezreal,0.875,8,adc
Caitlyn,Jax,0.0,1,adc
Caitlyn,Jhin,0.375,16,adc
Caitlyn,Jinx,0.5454545454545454,11,adc
Caitlyn,Kaisa,0.25,8,adc
Caitlyn,Kalista,0.6666666666666666,3,adc
Caitlyn,KogMaw,1.0,2,adc
Caitlyn,Lucian,0.6666666666666666,3,adc
Caitlyn,Malzahar,0.0,1,adc
Caitlyn,Mel,0.0,1,adc
Caitlyn,MissFortune,0.3333333333333333,30,adc
Caitlyn,Morgana,0.0,1,adc
Caitlyn,Nilah,0.0,1,adc
Caitlyn,Samira,0.6666666666666666,6,adc
Caitlyn,Smolder,0.5555555555555556,9,adc
Caitlyn,Teemo,1.0,1,adc
Caitlyn,Tristana,0.36363636363636365,11,adc
Caitlyn,Twitch,0.5,6,adc
Caitlyn,Varus,0.5,6,adc
Caitlyn,Vayne,0.5,4,adc
Caitlyn,Veigar,0.0,1,adc
Caitlyn,Xayah,0.8,5,adc
Caitlyn,Yasuo,1.0,1,adc
Caitlyn,Yunara,0.6,5,adc
Caitlyn,Ziggs,0.5,2,adc
Cassiopeia,Jinx,0.0,1,adc
Cassiopeia,Smolder,0.0,1,adc
Corki,Ashe,1.0,1,adc
Corki,Caitlyn,0.0,1,adc
Corki,MissFortune,1.0,1,adc
Corki,Samira,0.0,1,adc
Corki,Sivir,0.0,1,adc
Corki,Smolder,1.0,1,adc
Corki,Tristana,0.5,2,adc
Draven,Ashe,1.0,2,adc
Draven,Caitlyn,0.75,4,adc
Draven,Ezreal,1.0,1,adc
Draven,Jinx,0.0,1,adc
Draven,Kaisa,1.0,1,adc
Draven,Mel,0.0,1,adc
Draven,MissFortune,0.0,3,adc
Draven,Nilah,0.0,1,adc
Draven,Samira,1.0,1,adc
Draven,Smolder,1.0,1,adc
Draven,Tristana,1.0,1,adc
Draven,Twitch,1.0,1,adc
Draven,Zeri,1.0,1,adc
Ezreal,Aphelios,0.0,2,adc
Ezreal,Ashe,1.0,2,adc
Ezreal,Caitlyn,0.4,5,adc
Ezreal,Diana,1.0,1,adc
Ezreal,Draven,0.0,1,adc
Ezreal,Jax,0.0,1,adc
Ezreal,Jhin,0.25,4,adc
Ezreal,Kaisa,1.0,3,adc
Ezreal,KogMaw,1.0,1,adc
Ezreal,Lucian,0.25,4,adc
Ezreal,MissFortune,0.5,6,adc
Ezreal,Samira,0.3333333333333333,3,adc
Ezreal,Smolder,1.0,1,adc
Ezreal,Swain,0.0,1,adc
Ezreal,Tristana,0.0,2,adc
Ezreal,Twitch,0.6666666666666666,3,adc
Ezreal,Vayne,1.0,1,adc
Ezreal,Yasuo,0.0,1,adc
Ezreal,Yunara,1.0,1,adc
Gragas,Caitlyn,0.0,1,adc
Graves,MissFortune,1.0,1,adc
Heimerdinger,Samira,0.0,1,adc
Hwei,Caitlyn,0.0,1,adc
Hwei,Jinx,1.0,2,adc
Jax,Caitlyn,1.0,1,adc
Jax,Kaisa,1.0,1,adc
Jax,Samira,0.0,1,adc
Jhin,Aphelios,1.0,2,adc
Jhin,Ashe,0.6,5,adc
Jhin,Caitlyn,0.4,10,adc
Jhin,Draven,0.0,4,adc
Jhin,Ezreal,0.6666666666666666,3,adc
Jhin,Jinx,0.3,10,adc
Jhin,Kaisa,0.6,5,adc
Jhin,Lucian,0.75,4,adc
Jhin,Mel,0.0,1,adc
Jhin,MissFortune,0.2727272727272727,11,adc
Jhin,Nilah,1.0,2,adc
Jhin,Samira,0.3333333333333333,3,adc
Jhin,Sivir,0.5,2,adc
Jhin,Smolder,0.2857142857142857,7,adc
Jhin,Tristana,0.5,6,adc
Jhin,Twitch,0.4,5,adc
Jhin,Varus,0.5,4,adc
Jhin,Vayne,0.8571428571428571,7,adc
Jhin,Xayah,0.0,1,adc
Jhin,Yunara,1.0,1,adc
Jhin,Zeri,1.0,1,adc
Jinx,Annie,1.0,1,adc
Jinx,Aphelios,0.0,2,adc
Jinx,Ashe,0.42857142857142855,7,adc
Jinx,Caitlyn,0.5882352941176471,17,adc
Jinx,Corki,0.0,1,adc
Jinx,Draven,0.3333333333333333,3,adc
Jinx,Ezreal,0.5,6,adc
Jinx,Jax,1.0,1,adc
Jinx,Jhin,0.4444444444444444,9,adc
Jinx,Kaisa,0.5,4,adc
Jinx,Kalista,0.5,2,adc
Jinx,KogMaw,0.0,1,adc
Jinx,Lucian,0.5,2,adc
Jinx,Lux,1.0,1,adc
Jinx,Mel,0.3333333333333333,3,adc
Jinx,MissFortune,0.38461538461538464,13,adc
Jinx,Quinn,0.0,1,adc
Jinx,Renata,1.0,1,adc
Jinx,Samira,0.6666666666666666,3,adc
Jinx,Senna,0.0,1,adc
Jinx,Seraphine,0.0,1,adc
Jinx,Smolder,0.5,4,adc
Jinx,Swain,1.0,2,adc
Jinx,Tristana,0.3333333333333333,6,adc
Jinx,TwistedFate,1.0,1,adc
Jinx,Twitch,0.16666666666666666,6,adc
Jinx,Varus,0.3333333333333333,3,adc
Jinx,Vayne,0.0,4,adc
Jinx,Yunara,0.5,2,adc
Jinx,Zeri,0.6666666666666666,3,adc
Kaisa,Aphelios,0.0,1,adc
Kaisa,Ashe,0.0,2,adc
Kaisa,Caitlyn,0.42857142857142855,7,adc
Kaisa,Draven,0.25,4,adc
Kaisa,Ezreal,1.0,1,adc
Kaisa,Jhin,0.0,1,adc
Kaisa,Jinx,0.3333333333333333,3,adc
Kaisa,KogMaw,1.0,1,adc
Kaisa,Lucian,1.0,1,adc
Kaisa,Mel,0.3333333333333333,3,adc
Kaisa,MissFortune,0.4,5,adc
Kaisa,Samira,1.0,4,adc
Kaisa,Smolder,1.0,1,adc
Kaisa,Swain,0.3333333333333333,3,adc
Kaisa,Tristana,0.6666666666666666,3,adc
Kaisa,Twitch,1.0,1,adc
Kaisa,Varus,1.0,1,adc
Kaisa,Vayne,0.3333333333333333,3,adc
Kaisa,Veigar,0.5,2,adc
Kaisa,Yunara,0.0,1,adc
Kaisa,Zeri,0.0,1,adc
Kalista,Draven,0.0,1,adc
Kalista,Jinx,1.0,1,adc
Kalista,MissFortune,0.0,2,adc
Kalista,Samira,1.0,1,adc
Kalista,Smolder,1.0,1,adc
Kalista,Tristana,1.0,1,adc
Kalista,Varus,1.0,1,adc
Katarina,Ashe,1.0,1,adc
Kayle,Caitlyn,0.0,1,adc
Kindred,MissFortune,1.0,1,adc
KogMaw,Ashe,0.0,2,adc
KogMaw,Caitlyn,0.0,1,adc
KogMaw,Draven,0.0,1,adc
KogMaw,Jinx,0.0,1,adc
KogMaw,Kaisa,0.0,1,adc
KogMaw,Lucian,1.0,1,adc
KogMaw,MissFortune,0.75,4,adc
KogMaw,Samira,0.5,2,adc
Lucian,Ashe,1.0,1,adc
Lucian,Caitlyn,0.0,1,adc
Lucian,Draven,0.0,1,adc
Lucian,Ezreal,0.0,1,adc
Lucian,Jhin,0.6,5,adc
Lucian,Jinx,0.0,1,adc
Lucian,Kaisa,0.0,2,adc
Lucian,Lux,0.0,1,adc
Lucian,Mel,1.0,1,adc
Lucian,MissFortune,0.4,5,adc
Lucian,Samira,0.0,2,adc
Lucian,Tristana,0.0,1,adc
Lucian,Viego,0.0,1,adc
Lucian,Xayah,0.0,1,adc
Lucian,Yunara,0.0,1,adc
Lux,Caitlyn,1.0,1,adc
Lux,KogMaw,0.0,1,adc
Lux,MissFortune,1.0,1,adc
Malphite,MissFortune,0.0,1,adc
Malzahar,MissFortune,0.0,1,adc
MasterYi,Ezreal,0.0,1,adc
Mel,Ashe,1.0,1,adc
Mel,Caitlyn,0.0,3,adc
Mel,Ezreal,1.0,2,adc
Mel,Jhin,1.0,1,adc
Mel,Jinx,0.3333333333333333,3,adc
Mel,Kaisa,0.5,2,adc
Mel,MissFortune,0.0,1,adc
Mel,Tristana,1.0,1,adc
Mel,Twitch,0.0,1,adc
Mel,Varus,0.0,1,adc
Mel,Vayne,0.5,2,adc
Mel,Yasuo,1.0,1,adc
MissFortune,Aphelios,0.0,4,adc
MissFortune,Ashe,0.46153846153846156,26,adc
MissFortune,Brand,0.3333333333333333,3,adc
MissFortune,Caitlyn,0.6216216216216216,37,adc
MissFortune,Draven,0.16666666666666666,6,adc
MissFortune,Ezreal,0.375,8,adc
MissFortune,Fizz,1.0,1,adc
MissFortune,Heimerdinger,0.0,1,adc
MissFortune,Jax,1.0,1,adc
MissFortune,Jhin,0.5882352941176471,17,adc
MissFortune,Jinx,0.5666666666666667,30,adc
MissFortune,Kaisa,0.625,8,adc
MissFortune,Kayle,0.0,2,adc
MissFortune,Kindred,1.0,1,adc
MissFortune,Lucian,0.3333333333333333,6,adc
MissFortune,Lux,0.5,2,adc
MissFortune,Mel,1.0,2,adc
MissFortune,Naafiri,0.0,1,adc
MissFortune,Nautilus,1.0,1,adc
MissFortune,Nilah,0.14285714285714285,7,adc
MissFortune,Quinn,0.0,1,adc
MissFortune,Samira,0.5,8,adc
MissFortune,Senna,0.0,1,adc
MissFortune,Sivir,0.6666666666666666,3,adc
MissFortune,Smolder,0.625,8,adc
MissFortune,Tristana,0.36363636363636365,11,adc
MissFortune,TwistedFate,1.0,1,adc
MissFortune,Twitch,0.5714285714285714,7,adc
MissFortune,Varus,0.5555555555555556,9,adc
MissFortune,Vayne,0.5,18,adc
MissFortune,Veigar,0.3333333333333333,3,adc
MissFortune,Xayah,1.0,2,adc
MissFortune,Yunara,0.42857142857142855,7,adc
MissFortune,Ziggs,0.8,5,adc
Morgana,MissFortune,0.0,1,adc
Naafiri,Varus,0.0,1,adc
Nilah,Ashe,1.0,1,adc
Nilah,Caitlyn,1.0,1,adc
Nilah,Jhin,1.0,1,adc
Nilah,Jinx,0.6666666666666666,3,adc
Nilah,Kaisa,0.0,1,adc
Nilah,Mel,0.0,1,adc
Nilah,MissFortune,0.3333333333333333,3,adc
Nilah,Neeko,1.0,1,adc
Nilah,Smolder,0.0,1,adc
Nilah,Varus,1.0,1,adc
Nilah,Xayah,0.0,1,adc
Orianna,MissFortune,0.0,1,adc
Pyke,Vayne,0.0,1,adc
Qiyana,Nilah,1.0,1,adc
Renekton,Jhin,0.0,1,adc
Samira,Aphelios,0.3333333333333333,3,adc
Samira,Ashe,0.75,4,adc
Samira,Caitlyn,0.4666666666666667,15,adc
Samira,Draven,0.0,1,adc
Samira,Ezreal,0.0,2,adc
Samira,Jhin,0.5714285714285714,7,adc
Samira,Jinx,0.3333333333333333,9,adc
Samira,Kaisa,0.3333333333333333,3,adc
Samira,Lucian,0.0,2,adc
Samira,MissFortune,0.14285714285714285,14,adc
Samira,Nilah,0.0,2,adc
Samira,Smolder,0.0,3,adc
Samira,Tristana,0.2857142857142857,7,adc
Samira,Tryndamere,0.0,1,adc
Samira,Twitch,0.0,3,adc
Samira,Varus,1.0,2,adc
Samira,Vayne,0.5,2,adc
Samira,Veigar,0.3333333333333333,3,adc
Senna,Jhin,0.0,1,adc
Senna,Kaisa,0.0,1,adc
Senna,Kalista,1.0,1,adc
Senna,KogMaw,0.0,1,adc
Senna,Lucian,0.0,1,adc
Senna,MissFortune,0.0,1,adc
Senna,Samira,0.0,1,adc
Senna,Smolder,0.0,1,adc
Senna,Tristana,1.0,2,adc
Senna,Twitch,0.0,1,adc
Senna,Vayne,0.5,2,adc
Senna,Ziggs,0.0,1,adc
Seraphine,Caitlyn,0.0,1,adc
Seraphine,MissFortune,0.6666666666666666,3,adc
Shaco,Heimerdinger,0.0,1,adc
Singed,Vayne,1.0,1,adc
Sivir,Aphelios,0.0,1,adc
Sivir,Caitlyn,1.0,4,adc
Sivir,Draven,0.0,1,adc
Sivir,Jhin,0.0,1,adc
Sivir,Jinx,0.0,2,adc
Sivir,Lucian,1.0,1,adc
Sivir,MissFortune,0.2,5,adc
Sivir,Samira,1.0,2,adc
Sivir,Tristana,0.0,1,adc
Sivir,Ziggs,0.0,1,adc
Smolder,Aphelios,0.5,4,adc
Smolder,Ashe,0.3333333333333333,3,adc
Smolder,Brand,0.0,3,adc
Smolder,Caitlyn,0.4444444444444444,9,adc
Smolder,Ezreal,1.0,2,adc
Smolder,Jhin,0.0,4,adc
Smolder,Jinx,0.6666666666666666,3,adc
Smolder,Kaisa,0.6666666666666666,3,adc
Smolder,Lucian,0.0,1,adc
Smolder,MissFortune,0.2857142857142857,14,adc
Smolder,Nilah,0.0,1,adc
Smolder,Samira,1.0,2,adc
Smolder,Sett,0.0,1,adc
Smolder,Sylas,1.0,1,adc
Smolder,Tristana,0.25,4,adc
Smolder,Twitch,0.0,1,adc
Smolder,Vayne,1.0,3,adc
Smolder,Veigar,1.0,1,adc
Smolder,Velkoz,0.0,1,adc
Smolder,Xayah,0.0,1,adc
Smolder,Yasuo,1.0,1,adc
